"","distance","time"
"1",0.719460989999972,495
"2",0.036594180000001,495
"3",0.30626955,529
"4",0.396665819999999,726
"5",0.225084150000002,529
"6",0.264543930000005,462
"7",0.240222240000002,462
"8",19.64247363,5380
"9",0.0219170700000005,495
"10",0.272189249999999,495
"11",17.94673773,4851
"12",0.0236674799999998,462
"13",0.109128420000002,462
"14",0.0219383100000009,462
"15",4.96407456,5115
"16",0.0724470299999973,495
"17",0.00722331000000006,495
"18",0.0100013399999998,496
"19",0.150851340000001,462
"20",9.01426095,6898
"21",11.56101444,5446
"22",0.0127077300000003,462
"23",0.198646739999998,462
"24",0.23389542,495
"25",12.85704981,7459
"26",0.0556182900000009,594
"27",0.113378580000001,462
"28",17.87445909,6634
"29",0.046188539999998,462
"30",0.15858558,462
"31",0.19146861,594
"32",0.178162739999999,858
"33",11.49623208,6601
"34",0.24416064,495
"35",0.27571347,561
"36",0.66931974,561
"37",0.0720938700000012,462
"38",0.78920379,759
"39",2.43274743,7888
"40",0.12861504,594
"41",0.25254891,495
"42",0.643486949999999,462
"43",0.362805749999999,561
"44",0.52876881,462
"45",0.231144119999998,462
"46",0.24531066,462
"47",1.98784440000002,528
"48",0.000303390000000042,462
"49",0.00372995999999961,462
"50",0.0470515499999985,495
"51",0.00196758000000027,858
"52",0.0344428199999986,792
"53",0.0147723300000009,1023
"54",0.00286857000000007,528
"55",0.00234693000000048,462
"56",4.2892263,8119
"57",0.00094932,462
"58",0.0124960500000004,462
"59",0.01088262,462
"60",0,495
"61",0.0352780199999988,462
"62",0.0142494300000001,594
"63",12.70660923,9076
"64",0,561
"65",2.18782476,9538
"66",0,496
"67",0.290397149999997,528
"68",0.713808000000001,495
"69",0.608317200000002,495
"70",0.720123570000003,462
"71",0.983102309999992,858
"72",8.73983997,6073
"73",0.000722610000000032,462
"74",0.0214631100000002,495
"75",0.00437732999999993,462
"76",2.41990578,4257
"77",0.00332973000000031,495
"78",0.0132765300000003,759
"79",0.00583577999999971,462
"80",0.144779940000001,6469
"81",0.0764563499999995,495
"82",0,462
"83",6.56970183,5611
"84",0.0495727199999991,528
"85",0.0133063199999999,495
"86",2.17882404000001,528
"87",0.326211660000001,462
"88",0.00675197999999967,495
"89",0.154320569999999,528
"90",26.4316104,13532
"91",0.00678383999999945,528
"92",0.0109779299999997,529
"93",32.91089787,4918
"94",0.136200870000001,561
"95",0.163179180000002,462
"96",0.174544829999996,495
"97",8.25505074000001,7261
"98",0.0619359299999998,462
"99",3.2064732,5314
"100",0.0438698699999991,462
"101",1.88257356,6007
"102",10.24528545,6931
"103",0.0487685699999987,496
"104",6.36854823,9571
"105",0.154621709999998,528
"106",0.0269880299999999,462
"107",1.78189335,11519
"108",11.46913299,5776
"109",0.0549926099999988,561
"110",0.191411909999998,594
"111",0.22752693,495
"112",0.109872629999998,594
"113",0.211958730000001,495
"114",7.94827305,4158
"115",0.113359679999999,660
"116",0.136822409999999,462
"117",0.168536249999996,462
"118",0.399983490000001,561
"119",18.42937074,6667
"120",0.000906930000000435,528
"121",0.00243369000000033,792
"122",11.38932612,9737
"123",0.8741268,495
"124",1.1263743,495
"125",1.42560423,462
"126",37.23293727,5644
"127",4.49455905,5809
"128",78.88068666,10595
"129",0.0153204299999999,495
"130",0.000801180000000051,528
"131",14.84798616,5578
"132",0.150480810000001,561
"133",0.15590637,495
"134",3.38737608,4521
"135",0.229229009999996,495
"136",1.95811848,5545
"137",0.205177409999999,462
"138",0.27594234,495
"139",0.181623239999996,495
"140",0.300724379999996,495
"141",0.266597100000003,495
"142",0.268931609999999,495
"143",0.240397020000004,462
"144",0.309933540000003,495
"145",0.0589443299999997,495
"146",6.11217072,7460
"147",0,528
"148",0.0420848099999991,495
"149",0.340438050000005,495
"150",0.380686949999997,495
"151",2.63191266000002,5314
"152",0.02040345,5577
"153",0.0470911499999988,495
"154",8.90866764,5346
"155",0.233746290000001,528
"156",12.6913914,5578
"157",0.0885968099999975,495
"158",19.5988212,6832
"159",0.01808451,495
"160",0.0020116800000001,495
"161",0.0663655500000004,496
"162",1.93759236,6139
"163",11.25095679,12476
"164",2.8446174,4885
"165",0.578698740000004,627
"166",0,924
"167",0.506609910000001,693
"168",1.7339427,4489
"169",0.00198908999999998,495
"170",0.0162915299999992,528
"171",0.238264559999998,693
"172",0.307764,528
"173",0.37671525,759
"174",0.234870299999997,462
"175",0.244731779999998,462
"176",0.475152480000003,462
"177",0.207731070000005,495
"178",0.200885669999998,462
"179",1.82641554,4786
"180",0.24437052,528
"181",5.24282742,5380
"182",0.0403709400000006,495
"183",0.77531885999999,528
"184",6.56153748,4950
"185",1.05857109,5016
"186",0.00913877999999998,462
"187",35.52375096,5512
"188",0.159422939999998,462
"189",0.148316760000001,429
"190",0.26300088,462
"191",0.293618880000001,759
"192",0.343250190000002,760
"193",0.38276667,594
"194",15.02128341,5974
"195",37.67650713,12311
"196",16.99839837,7756
"197",23.61577158,5941
"198",0.198428040000001,462
"199",0.232759350000001,462
"200",0.162086130000004,561
"201",0.116077229999999,462
"202",0.376056990000002,495
"203",0.0542519999999989,500
"204",28.58080851,6750
"205",0.051348959999999,450
"206",0.0828823500000001,550
"207",0.00803051999999937,550
"208",0.00387395999999978,600
"209",0.00223875000000027,800
"210",0.00283058999999966,450
"211",0.0643339800000019,500
"212",0.00946601999999977,500
"213",0.0518463000000002,450
"214",0.0106779600000015,450
"215",0.108319139999999,450
"216",0.00198621000000015,700
"217",0.0129006900000001,950
"218",20.82432987,3950
"219",0.0197294400000002,550
"220",0.0290150100000009,550
"221",0.00163943999999986,750
"222",0.00875637000000004,650
"223",0.0740440800000009,600
"224",0.00334538999999978,550
"225",6.47603568,5200
"226",24.88932792,4950
"227",0.137233170000002,500
"228",0.0565905600000006,550
"229",0.0114948900000006,600
"230",0.0112873500000001,500
"231",0.298629450000002,450
"232",0.0109377,550
"233",0.0980307899999986,450
"234",0.000352349999999788,500
"235",0.47540736,550
"236",38.07679671,3950
"237",0.0109635299999996,450
"238",0.000292859999999905,450
"239",27.38608191,10800
"240",0.025286399999999,500
"241",0.0700520400000003,500
"242",0.0783156600000021,500
"243",0.00930015000000058,600
"244",0.00423368999999976,550
"245",0.0839634300000012,400
"246",0.0102963600000003,450
"247",0.00391635000000023,500
"248",31.70090133,12000
"249",0.01405611,550
"250",5.12099999999425e-05,700
"251",0.0674980200000003,500
"252",0.0237508199999997,550
"253",0.0357533100000007,450
"254",0.0143792100000003,500
"255",0.0208014300000003,500
"256",0.0168351299999999,550
"257",0.00483291000000012,600
"258",0.00231201000000047,500
"259",0.0310479299999999,500
"260",42.42658374,10650
"261",0.0146240099999993,450
"262",0.00328598999999989,550
"263",0.00341460000000088,500
"264",11.68521138,5150
"265",0.0113176800000003,450
"266",0.0341079300000017,500
"267",0.00570987000000006,500
"268",49.18046841,8550
"269",0.132634349999998,500
"270",0.0294204599999987,450
"271",0.0626768999999989,550
"272",0.165329099999997,450
"273",0.0217124999999995,550
"274",16.82533296,7100
"275",0.00647936999999984,450
"276",0.02106288,500
"277",0.00390446999999966,500
"278",0.0317663999999993,700
"279",0.00445769999999964,500
"280",0.000729539999999938,450
"281",0.0122720400000002,500
