"","distance","time"
"1",0.0207445499999996,500
"2",0.38304783,3550
"3",2.17325493,7750
"4",0.598752449999999,3500
"5",0.33367194,3450
"6",0.28146123,3600
"7",1.20773385,5800
"8",0.429411509999999,3450
"9",0.528604019999999,3600
"10",0.485363249999999,3550
"11",0.624448169999999,6500
"12",0.2144043,3500
"13",0.10646235,3500
"14",0.51649614,3500
"15",0.140285070000001,3500
"16",0.10957005,3500
"17",0.25994232,3500
"18",0.14192307,3500
"19",0.10796193,3700
"20",1.94091318,7450
"21",0.140748210000001,3500
"22",3.73425012,7950
"23",0.0938217600000005,3550
"24",0.0155569499999995,3600
"25",0.0970010099999997,3650
"26",8.32559481,10800
"27",0.89176086,8450
"28",0.0672053399999998,3500
"29",2.29527108,8150
"30",0.0737249399999999,3600
"31",0.0766500299999997,3600
"32",0.1413747,3550
"33",2.44915749,10550
"34",0.196676820000001,3500
"35",0.0736721100000001,3550
"36",0.14456574,3500
"37",0.0578936699999998,3500
"38",0.101951910000001,3550
"39",0.0250010100000001,3550
"40",0.0643244399999998,3500
"41",0.0143876700000001,3500
"42",0.0271475100000005,3550
"43",0.16754319,3500
"44",0.05790006,3600
"45",0.0736937999999995,3550
"46",0.0536750099999999,3600
"47",0.0172913400000002,3550
"48",0.213275970000003,3500
"49",0.11118339,3550
"50",0.4313223,3500
"51",0.0947372399999998,3500
"52",0.11827845,3550
"53",0.0900710099999999,3500
"54",0.06335352,3550
"55",2.41795935,7800
"56",0.33389685,3500
"57",0.41537178,3500
"58",0.468432359999999,3500
"59",0.589760550000002,3500
"60",0.360288810000003,3550
"61",2.40684741,7600
"62",0.29228508,3500
"63",0.315420660000001,3600
"64",2.88644841,8050
"65",0.197538839999999,3500
"66",0.385999739999999,3500
"67",0.83603961,8700
"68",0.351491309999999,3500
"69",0.27217584,3600
"70",0.34202889,3850
"71",0.44352855,3550
"72",0.37132668,3500
"73",3.36031272,7250
"74",0.13296339,3550
"75",0.0499357800000004,3550
"76",6.9655752,12150
"77",2.3698431,15350
"78",1.26133875,3550
"79",0.0981229500000004,3500
"80",0.05056704,3500
"81",0.06499629,3500
"82",0.08006697,3500
"83",3.82541499,13850
"84",0.145955160000001,3500
"85",21.01515264,7950
"86",0.19039842,3500
"87",0.106419690000001,3500
"88",3.0118257,8300
"89",0.20768472,3450
"90",0.21642624,3500
"91",0.238882680000002,3550
"92",0.392355720000001,3600
"93",1.34892549,13400
"94",0.186790769999999,3550
"95",0.0750454200000002,3950
"96",0.46286424,3550
"97",1.0837953,11150
"98",2.13432858,8650
"99",0.23305419,3500
"100",0.27801621,3550
"101",0.380801070000001,3500
"102",0.81239409,3500
"103",19.74984399,10500
"104",13.58523486,8300
"105",0.71417547,3550
"106",0.18874377,3550
"107",0.0832274100000001,3500
"108",0.10235205,3500
"109",2.17117728,7200
"110",1.17175203,3500
"111",0.15007185,3500
"112",1.70773839,3650
"113",0.28016208,3500
"114",0.21301632,3500
"115",0.12686202,3550
"116",2.46189717,7750
"117",3.28433724,9900
"118",0.26298369,3450
"119",0.232183259999999,3650
"120",0.46663389,9850
"121",0.412568730000001,3500
"122",0.48025251,3550
"123",2.08632762,12900
"124",0.451000349999999,3550
"125",4.86656127,7700
"126",62.02636578,10650
"127",0.173534039999999,3550
"128",0.1789074,7050
"129",0.0471281399999997,3500
"130",13.88807253,11400
"131",1.46591829,7300
"132",6.90277365,7400
"133",0.231624089999999,3500
"134",0.37710576,3550
"135",0.170072909999999,3500
"136",18.97515738,7650
"137",1.06137117,3450
"138",25.58883366,7550
"139",0.16189074,3550
"140",0.166005360000001,3450
"141",3.07971981,8400
"142",0.1907226,3450
"143",0.0330705900000002,3450
"144",0.0681989399999999,3550
"145",0.234331559999999,3450
"146",12.53048211,9750
"147",0.11193678,3500
"148",7.46741142,11550
"149",0.0920104199999995,3650
"150",0.0447492600000001,3550
"151",0.0743831099999996,3450
"152",0.0751427100000005,3700
"153",6.35929029,11800
"154",2.88155529,7800
"155",0.15413049,3550
