"","distance","time"
"1",0.0301465799999998,500
"2",3.14875134,4850
"3",0.0249108300000004,500
"4",0.0877185000000002,650
"5",0.16951086,700
"6",0.0780066000000004,500
"7",48.94388721,9350
"8",0.0403119000000005,600
"9",0.108312660000001,450
"10",0.116210969999997,600
"11",0.0807382799999999,550
"12",0.0714896100000015,500
"13",0.032039909999999,550
"14",0.0592289999999995,500
"15",15.14738196,6850
"16",0.12593529,450
"17",0.0115764300000002,1550
"18",0.05453181,500
"19",0.0459528299999982,500
"20",0.0852655499999991,450
"21",23.83210944,11800
"22",0.769137480000001,550
"23",0.118737809999996,550
"24",0.136801800000003,450
"25",3.48143607000001,500
"26",0.431887770000002,450
"27",15.52767426,5850
"28",32.00665536,12400
"29",0.0802691999999992,450
"30",0.0554509800000003,600
"31",0.11503215,500
"32",39.8876409,4650
"33",0.0986049000000013,500
"34",2.11007358,5800
"35",0.132745859999999,500
"36",43.05207357,10000
"37",0.0761037300000006,550
"38",0.12512196,600
"39",0.055513259999999,500
"40",72.46101096,7600
"41",0.14567085,500
"42",0.141654780000001,550
"43",0.110393910000004,550
"44",0.0729817199999998,500
"45",4.77917198999999,2600
"46",0.13101714,500
"47",0.251427239999999,450
"48",0.0645073199999997,550
"49",58.09923162,6150
"50",0.255199320000001,650
"51",0.17370036,550
"52",10.95164721,12500
"53",1.75220325,1600
"54",32.2203411,7500
"55",0.0878604299999995,600
"56",0.140091300000001,600
"57",0.13353831,500
"58",0.08354088,600
"59",0.11439972,500
"60",0.0979077599999978,550
"61",0.0593503199999994,650
"62",0.0355697099999983,500
"63",0.0474736500000011,600
"64",0.290197529999995,550
"65",10.11907215,5200
"66",7.45196904000001,4700
"67",0.0683215199999995,450
"68",0.102862259999997,500
"69",0.0970494300000013,450
"70",0.101892419999997,500
"71",0.180559170000002,500
"72",12.68323803,7950
"73",0.261914669999997,500
"74",0.0333849599999994,500
"75",0.0238563000000005,600
"76",12.14602983,4150
"77",0.0400914900000008,650
"78",0.0409606199999997,500
"79",0.0947189700000004,550
"80",0.081079110000001,450
"81",0.0475397099999999,550
"82",0.153784440000003,550
"83",19.52361405,5750
"84",0.0361067399999996,500
"85",54.36982575,8500
"86",0.0901179900000008,650
"87",0.301985639999999,550
"88",0.179114670000001,550
"89",0.0243861300000002,500
"90",0.137349000000001,550
"91",0.253887389999999,550
"92",0.14620365,550
"93",0.0631738800000003,900
"94",0.141059789999999,550
"95",0.0507866400000004,650
"96",0.0823557599999999,500
"97",0.0257247000000001,800
"98",7.31749536,4750
"99",0.0153704699999983,500
"100",12.52789551,5300
"101",0.113302979999999,500
"102",0.0853250400000013,450
"103",0.183129569999997,550
"104",0.074240369999997,500
"105",0.0321100199999989,500
"106",0.0411030000000013,500
"107",0.000204389999999917,450
"108",0.08047278,600
"109",0.0533406600000018,650
"110",19.22821074,4650
"111",0.0543676499999999,800
"112",0.0563526000000005,950
"113",0.0409769100000004,450
"114",0.18076131,450
"115",0.0977915700000009,550
"116",38.87501256,9200
"117",0.01721043,650
"118",0.0333230399999998,600
"119",6.31827594,9100
"120",0.0490322699999998,500
"121",26.77620303,5150
"122",20.39130036,5200
"123",0.0107726400000001,500
"124",0.0432472500000006,600
"125",0.296433000000001,500
"126",0.11551257,600
"127",0.130779,550
"128",0.289095749999998,500
"129",0.169259760000001,650
"130",30.58444782,5100
"131",0.0279560699999997,600
"132",0.0585918000000012,550
"133",0.0276408000000012,550
"134",0.22914954,500
"135",0.181877489999997,500
"136",0.186588000000002,600
"137",0.140984729999999,600
"138",0.0227840400000001,500
"139",0.140680980000004,550
"140",0.12309894,600
"141",0.0244660499999993,500
"142",0.0934194599999998,500
"143",17.26662024,9150
"144",6.56855712,4750
"145",0.0364090499999997,500
"146",0.126330119999999,750
"147",0.155266829999999,550
"148",0.145192139999997,550
"149",0.0790128899999993,550
"150",0.127473300000001,800
"151",0.0528567300000002,600
"152",0.0874605599999989,600
"153",0.0312779700000007,600
"154",0.0135190799999991,500
"155",0.0256560299999997,500
"156",0.123807959999998,500
"157",0.143313300000003,850
"158",0.122665949999999,650
"159",0.0678219300000001,500
"160",3.21614892,5300
"161",0.000795509999999667,450
"162",0.137590200000001,550
"163",0.104529869999999,500
"164",0.0920441699999989,450
"165",0.109296089999998,550
"166",0.0689401800000024,550
"167",0.175307939999999,500
"168",0.0598694400000018,500
"169",30.1542858,10800
"170",0.06232842,600
"171",0.11393073,550
"172",0.22349961,500
"173",1.93021695,5600
"174",0.041643630000001,600
"175",0.15277581,600
"176",0.0617793300000008,500
"177",0.100310220000001,800
"178",0.118095210000001,500
"179",0.159789869999995,500
"180",0.150545790000001,450
"181",0.141414570000001,450
"182",0.0222068699999987,450
"183",0.0689031900000001,600
"184",13.95903582,6900
"185",0.13694643,500
"186",0.0782438400000004,550
"187",0.12008484,500
"188",44.78768964,11500
"189",0.0450459899999991,500
"190",0.308904299999998,500
"191",0.113185080000001,500
"192",3.24436851,4450
"193",0.0537697800000004,600
"194",3.68060832,6250
"195",48.02702598,11800
"196",1.22091102,600
"197",0.88542198,500
"198",0.86169942,500
"199",2.68136802,5100
"200",0.019721160000001,500
"201",0.334154609999999,600
"202",0.00683334000000012,600
"203",0.0728962200000007,500
"204",19.76025663,7250
"205",0.0457613999999998,550
"206",0.10943523,550
"207",13.38412014,8400
"208",0.153701190000001,450
"209",0.0621434699999978,500
"210",0.090675000000001,650
"211",9.77142519,10900
"212",0.0287006399999991,500
"213",0.193973400000004,550
"214",0.0785747700000009,450
"215",0.0214845299999998,500
"216",3.37145391,3700
"217",0.11307258,500
"218",0.16193979,450
"219",0.0665412300000001,500
"220",0.105860609999998,450
"221",49.63664034,10800
"222",0.0329336099999998,450
"223",0.11381076,500
"224",0.16460676,500
"225",4.70414763,8800
"226",0.111796109999999,500
"227",0.117843479999998,450
"228",0.063007830000001,500
"229",42.61906845,4850
"230",0.0274868999999997,500
"231",0.0662179500000011,450
"232",0.0447042599999999,500
"233",0.0950358600000004,550
"234",0.0406664999999996,600
"235",0.104988060000001,500
"236",0.169907759999998,450
"237",0.0921101399999986,550
"238",0.165628260000001,500
"239",0.0847558799999992,500
"240",21.47291145,6050
"241",0.047433059999998,500
"242",0.0293355899999986,450
"243",3.33710334000001,5200
"244",0.138092490000001,450
"245",30.23328438,5050
"246",0.209678849999999,550
"247",0.34165962,4950
"248",0.0260419499999999,500
"249",0.0085390200000004,450
"250",0.58010517,6100
"251",0.0722752200000004,450
"252",0.097656209999998,450
"253",0.0985003200000019,500
"254",13.77546786,8700
"255",0.0330923700000001,500
"256",7.70260041,7200
"257",0.122692859999999,450
"258",0.0860135399999984,500
"259",0.046020149999999,450
"260",0.0782153999999998,500
"261",0.0520599600000001,550
"262",0.0885569399999993,450
"263",15.56563338,5150
"264",0.144829710000003,450
"265",0.105278309999999,450
"266",0.0986990399999982,450
"267",0.0995118300000004,450
"268",0.196068150000001,450
"269",56.4402168,9800
"270",0.0197390699999984,400
"271",0.0232078499999993,450
"272",0.0779985000000018,500
"273",22.56411564,5000
"274",0.0532154700000017,500
"275",0.0254210400000015,500
"276",0.016505279999999,450
"277",0.0170340299999983,450
"278",0.0531611100000024,500
"279",0.0901797299999999,450
"280",1.13938164,4400
"281",0.245435579999998,450
"282",0.0654476400000006,500
"283",0.105965910000001,550
"284",15.37133724,4750
"285",17.84495844,4300
"286",0.08486829,450
"287",0.0633336300000011,450
"288",0.0906967800000002,450
"289",0.0940572900000001,500
"290",0.108673650000001,500
"291",0.0289250099999999,500
"292",0.0368610299999999,650
"293",0.144727289999999,500
"294",0.0751331699999986,500
"295",0.309770280000002,500
"296",0.0478598400000002,450
"297",0.0334421100000008,450
"298",0.15366366,500
"299",0.000241740000000284,450
"300",0.0872853299999992,450
"301",0.0221337899999986,550
"302",0.634900860000002,550
"303",0.0497706300000007,550
"304",0.10557387,600
"305",0.182894760000002,550
"306",16.02954315,3500
"307",0.11733552,500
"308",0.152017020000001,450
"309",25.72329033,4500
"310",0.0670651200000002,500
"311",0.0597303000000025,450
"312",0.0405077399999997,450
"313",0.104505119999999,550
"314",6.48589689,4900
"315",0.083706570000001,500
"316",0.0787185899999964,550
"317",0.0247065300000023,450
"318",0.360175230000008,500
"319",0.0326938499999994,500
"320",0.0299339099999994,600
"321",16.73253891,8050
"322",0.139788360000001,500
"323",0.0861193800000009,550
"324",0.235095570000001,5450
"325",0.455308739999988,500
"326",0.244740869999999,500
"327",8.99493867,4850
"328",0.0155169900000009,500
"329",0.381769110000001,500
"330",0.134914949999998,550
"331",0.0689500799999976,500
"332",0.266381370000009,500
"333",0.344172420000001,500
"334",0.277885260000001,500
"335",0.16091145,500
"336",0.0119710800000007,450
"337",0.249201449999999,450
"338",0.158229090000002,500
"339",0.10066689,550
"340",3.72224385,6350
"341",0.118928429999998,450
"342",20.64338982,7200
"343",0.0465301800000001,500
"344",0.017318340000001,500
"345",0.281394990000005,500
"346",0.0290635200000002,550
"347",0.052220430000001,500
"348",0.045530099999997,450
"349",0.0366989400000005,650
"350",0.175293630000002,600
"351",0.0311264099999996,500
"352",37.45366137,8150
"353",0.51207318,900
"354",0.0052641899999995,500
"355",13.75002423,5000
"356",0.01843254,450
"357",0.0213752699999999,500
"358",0.01410192,450
"359",21.59939547,9400
"360",0.0280035000000005,600
"361",0.0127317600000004,550
"362",23.78401767,4800
"363",0.0857496600000001,550
"364",0.00728594999999994,450
"365",0.0585134100000005,500
"366",0.0178394400000004,500
"367",0.0557484299999995,550
"368",0.112303530000001,650
"369",0.093041820000001,550
"370",0.00931634999999971,450
"371",0.0429013799999997,500
"372",5.06112084,4500
"373",0.0330982199999995,650
"374",0.0274299300000002,500
"375",8.77077423,6250
"376",6.55063704,4050
"377",0.00403974000000043,500
"378",0.00841725000000142,500
"379",0.0672748199999994,500
"380",13.07482866,7900
"381",0.0220653000000004,1500
"382",0.000876689999999774,500
"383",0.00944540999999956,550
"384",7.17692193,7100
"385",66.39002361,4850
"386",0.0158620500000009,600
"387",0.0411365699999992,550
"388",0.00931761000000029,700
"389",0.0490555799999994,500
"390",0.0405719100000004,800
"391",0.0735048900000013,500
"392",0.000639450000000232,450
"393",0.0127426499999992,650
"394",0.0154837800000004,650
"395",0.0816953400000029,550
"396",0.00220652999999991,450
"397",0.142332120000001,550
"398",42.8083455600001,7400
"399",0.0544997699999985,650
"400",0.0320845499999996,650
"401",0.0359061300000011,450
"402",0.01385271,650
"403",0.806722649999999,450
"404",24.19701237,4500
"405",0.770563710000001,550
"406",0.0312291000000016,450
"407",1.37497482,3400
"408",0.00490401000000062,700
"409",0.00992394000000079,500
"410",0.00380367000000015,700
"411",0.00775512000000022,450
"412",13.45117644,4250
"413",0.00576143999999965,600
"414",0.0620023499999992,500
"415",0.01131336,500
"416",0.0127481399999999,500
"417",0.05519943,550
"418",0.0995740200000016,550
"419",0.0360333900000001,500
"420",0.0679293000000001,500
"421",0.097164629999999,450
"422",0.0576994500000003,550
"423",0.11806452,550
"424",0.0504020699999986,600
"425",0.0445406400000011,500
"426",0.0497579400000004,1500
"427",3.02294853,5000
"428",0.00381042,550
"429",33.60836178,7750
"430",0.165358890000002,1500
"431",0.0282514499999991,500
"432",0.0154170899999994,500
"433",0.0086297399999999,650
"434",10.49045841,2550
"435",0,500
"436",0.166862429999997,600
"437",36.87743268,6200
"438",0.00471401999999955,500
"439",25.3830447,13400
"440",0.000743670000000087,450
"441",0.0207645299999996,500
"442",0.00665063999999967,500
"443",0.0302348700000001,800
"444",20.03809932,6800
"445",0,550
"446",0.0751959899999994,600
"447",0.233333189999998,850
"448",0.0873552599999995,550
"449",6.29755299,6550
"450",1.7270721,650
"451",1.07030232,500
"452",1.40759181,500
"453",0.0470750400000011,650
"454",0.00191438999999969,600
"455",37.4229486,6300
"456",0.0290320199999986,450
"457",0.00394956000000029,450
"458",6.24010338,4300
"459",0.0125188200000015,500
"460",0.050789430000001,550
"461",0.0724409100000013,550
"462",0.01888479,450
"463",0.0648102599999984,500
"464",0.0922472100000005,550
"465",8.33144004,5150
"466",0.0314797500000014,500
"467",47.29615956,9950
"468",0.0721548900000016,550
"469",0.197970210000001,650
"470",9.77255127,3700
"471",0.0136110600000003,800
"472",0.0106797599999998,500
"473",0.0858084299999987,500
"474",0.0371890799999995,500
"475",0.0498957300000001,550
"476",0.03859092,600
"477",0.0169208999999989,500
"478",0.00109755000000007,500
"479",0.058119929999998,450
"480",0.133882290000001,750
"481",0.0168011100000006,650
"482",0.0408879899999973,450
"483",17.9057457,5900
"484",0.0107946000000003,550
"485",26.90911341,3500
"486",56.74844925,5450
"487",0.0890073900000008,450
"488",37.91520909,8250
"489",0.00280386000000039,500
"490",0.00410589000000015,600
"491",0.000274590000000031,450
"492",0.00317429999999988,500
"493",0.000722969999999698,550
"494",20.84107356,4600
"495",0.106024770000004,550
"496",0.0149181300000013,500
"497",0.0775627200000041,550
"498",0.0987076800000005,500
"499",0.0153836100000006,500
"500",0.031966830000003,500
"501",0.0719146799999997,500
"502",0.0100149300000005,450
"503",0.00550547999999976,500
"504",1.13399999999834e-05,800
"505",0.0371505600000003,500
"506",33.87852252,7300
"507",16.99704504,7550
"508",0.2213901,550
"509",0.05047263,550
"510",32.74936785,8950
"511",0.0221985900000003,550
"512",0.0163406700000004,600
"513",0.0929826000000006,550
"514",0.0488308499999996,500
"515",0.0525254400000016,700
"516",0.0917346600000005,550
"517",0.0282300299999987,500
"518",0.137718899999999,500
"519",0.00689193000000059,500
"520",18.36194841,6500
"521",0.0348498000000006,550
"522",8.01000000000317e-06,500
"523",0.000161730000000176,500
"524",0.00349173000000023,450
"525",0.774772380000001,1950
"526",0.00950210999999943,450
"527",0.00860751000000068,450
"528",0.00490229999999975,450
"529",0.00386702999999999,500
"530",0.00334179000000003,700
"531",6.6665556,4450
"532",0.0231515099999993,500
"533",0.0781803899999981,500
"534",0.0367335899999997,500
"535",0.0506714399999987,500
"536",0.177885810000002,450
"537",0.042186779999999,600
"538",0.268337610000004,500
"539",0.0342746999999998,600
"540",0.326727989999997,700
"541",17.76832101,8150
"542",0.0139736700000004,500
"543",0.0245504699999994,500
"544",0.023630039999999,600
"545",0.0159133499999987,450
"546",0.0328419000000013,500
"547",0.623741939999999,600
"548",9.52877286,6550
"549",0.0368350200000016,500
"550",16.95871782,7800
"551",0.33993819,750
"552",0.658179900000006,500
"553",31.57207245,8750
"554",0.00723951000000018,1600
"555",7.43278661999999,5550
"556",1.32902766,550
"557",7.60435677,9500
"558",0.0018577799999999,550
"559",0.00759141000000063,550
"560",0.00392256000000052,550
"561",0.0128722500000001,550
"562",8.3212209,6650
"563",0.00550223999999982,550
"564",0.00317943000000004,550
"565",32.35339386,4450
"566",7.20000000007302e-07,450
"567",11.48914125,6400
"568",0.0932084099999996,550
"569",0.0259262099999998,550
"570",0.13106151,550
"571",0.0509868900000018,450
"572",0.0953316000000001,500
"573",0.00418491000000091,450
"574",0.0225098100000011,700
"575",0.152374410000001,500
"576",0.0139398299999997,550
"577",0.0355631400000007,500
"578",0.0300420899999999,450
"579",0.0372991499999973,550
"580",0.16559748,550
"581",0.0104876099999998,450
"582",0.0126847800000009,500
"583",0.0550641599999998,550
"584",0.0564146999999976,450
